,fecha,precio,año_hecho,año_renovado,metros_cuadrados,pisos,habitaciones,baños,calle,codigo_zip,estado,ciudad
199,2019-08-13,"$483,160",01/01/1925,2013.0,381.0,1.0,2.0,1.0,1500 KILTARTAN DR,75228.0,TX,DALLAS
200,2019-07-31,"$367,890",01/01/1925,2013.0,765.0,2.0,5.0,2.0,5800 DESCO DR,75225.0,TX,DALLAS
201,2019-07-31,"$258,720",01/01/1923,2013.0,323.0,1.0,2.0,1.0,5901 BONNARD DR,75230.0,TX,DALLAS
202,2019-06-19,"$526,640",01/01/1922,2013.0,555.0,2.0,3.0,2.0,1501 WYCLIFF AVE,75207.0,TX,DALLAS
203,2019-06-28,"$596,610",01/01/1922,2013.0,338.0,1.0,2.0,2.0,4400 GINGER AVE,75211.0,TX,DALLAS
204,2019-06-14,"$587,210",01/01/1984,2012.0,765.0,2.0,4.0,3.0,7001 PRESTON RD,75205.0,TX,DALLAS
205,2019-06-21,"$365,300",01/01/1983,2012.0,567.0,2.0,3.0,2.0,1301 PLYMOUTH RD,75208.0,TX,DALLAS
206,2019-06-10,"$834,370",01/01/1980,2012.0,689.0,2.0,4.0,3.0,2401 TAYLOR ST,75201.0,TX,DALLAS
207,2019-06-25,"$640,800",01/01/1980,2012.0,704.0,2.0,4.0,3.0,7201 CAILLET ST,75209.0,TX,DALLAS
208,2019-07-31,"$453,890",01/01/1970,2012.0,902.0,2.0,5.0,3.0,5800 LUPTON DR,75225.0,TX,DALLAS
209,2019-07-29,"$401,050",01/01/1970,2012.0,957.0,1.0,3.0,3.0,5100 DEL ROY DR,75229.0,TX,DALLAS
210,2019-07-28,"$327,480",01/01/1969,2012.0,378.0,1.0,3.0,1.0,3601 ROCKDALE DR,75220.0,TX,DALLAS
211,2019-08-14,"$307,630",01/01/1969,2012.0,460.0,1.0,3.0,1.0,2901 LEESHIRE DR,75228.0,TX,DALLAS
212,2019-07-25,"$426,480",01/01/1969,2012.0,582.0,1.0,3.0,2.0,1500 STEVENS ST,75218.0,TX,DALLAS
213,2019-07-10,"$270,580",01/01/1969,2012.0,533.0,1.0,3.0,1.0,2625 EXLINE ST,75215.0,TX,DALLAS
214,2019-07-24,"$581,480",01/01/1968,2012.0,686.0,1.0,4.0,2.0,10300 BEL AIRE DR,75218.0,TX,DALLAS
215,2019-06-24,"$466,600",01/01/1968,2012.0,518.0,1.0,3.0,2.0,8901 DEVONSHIRE DR,75209.0,TX,DALLAS
216,2019-07-03,"$465,830",01/01/1968,2012.0,1341.0,1.0,6.0,3.0,4000 SOLOMAN DR,75212.0,TX,DALLAS
217,2019-06-26,"$330,280",01/01/1967,2012.0,415.0,1.0,3.0,1.0,5100 AUDREY ST,75210.0,TX,DALLAS
218,2019-06-12,"$185,780",01/01/1967,2012.0,509.0,1.0,4.0,1.0,3501 ROCK CREEK DR,75204.0,TX,DALLAS
219,2019-06-26,"$258,310",01/01/1967,2012.0,668.0,1.0,3.0,3.0,1300 CHALK HILL RD,75211.0,TX,DALLAS
220,2019-07-03,"$601,050",01/01/1967,2012.0,539.0,1.0,3.0,2.0,4000 VINE MAPLE PL,75212.0,TX,DALLAS
221,2019-07-07,"$956,140",01/01/1967,2012.0,981.0,2.0,3.0,2.0,4500 ROCKAWAY DR,75214.0,TX,DALLAS
222,2019-07-31,"$301,340",01/01/1967,2012.0,564.0,1.0,3.0,2.0,1101 HOKE SMITH DR,75224.0,TX,DALLAS
223,2019-07-17,"$601,370",01/01/1967,2012.0,887.0,1.0,5.0,3.0,9600 OAK GATE LN,75217.0,TX,DALLAS
224,2019-07-23,"$182,850",01/01/1967,2012.0,680.0,2.0,3.0,2.0,1601 KEY BISCAYNE DR,75217.0,TX,DALLAS
225,2019-07-09,"$299,790",01/01/1967,2012.0,238.0,1.0,1.0,1.0,1701 NOVELA WAY,75215.0,TX,DALLAS
226,2019-06-24,"$445,090",01/01/1966,2012.0,604.0,1.0,3.0,2.0,4201 AERO DR,75209.0,TX,DALLAS
227,2019-08-06,"$1,081,850",01/01/1966,2012.0,1231.0,2.0,3.0,3.0,9400 GOSSAGE LN,75227.0,TX,DALLAS
228,2019-07-07,"$367,280",01/01/1966,2012.0,500.0,1.0,3.0,2.0,6500 BLUE VALLEY LN,75214.0,TX,DALLAS
229,2019-06-18,"$227,480",01/01/1966,2012.0,451.0,1.0,3.0,2.0,5710 MORNINGSIDE AVE,75206.0,TX,DALLAS
230,2019-06-28,"$465,610",01/01/1966,2012.0,786.0,1.0,4.0,3.0,4532 MARCELL AVE,75211.0,TX,DALLAS
231,2019-06-07,"$641,610",01/01/1948,2012.0,527.0,2.0,4.0,2.0,2900 MONTERREY PLZ,75201.0,TX,DALLAS
232,2019-06-26,"$453,730",01/01/1948,2012.0,561.0,1.0,4.0,2.0,5301 HILDEBRAND ST,75211.0,TX,DALLAS
233,2019-06-26,"$266,330",01/01/1946,2012.0,436.0,2.0,4.0,1.0,3100 WALDROP DR,75229.0,TX,DALLAS
234,2019-07-10,"$466,970",01/01/1946,2012.0,494.0,1.0,3.0,1.0,2200 BETHURUM AVE,75215.0,TX,DALLAS
235,2019-07-16,"$111,160",01/01/1930,2012.0,268.0,1.0,2.0,1.0,1900 HOLCOMB RD,75217.0,TX,DALLAS
236,2019-07-13,"$455,310",01/01/1929,2012.0,460.0,2.0,3.0,1.0,3301 SOUTHERN OAKS BLVD,75216.0,TX,DALLAS
237,2019-07-06,"$1,505,140",01/01/1929,2012.0,1125.0,2.0,4.0,4.0,7100 TWIN TREE LN,75214.0,TX,DALLAS
238,2019-07-28,"$526,410",01/01/1927,2012.0,399.0,1.0,2.0,1.0,9801 BOWMAN BLVD,75220.0,TX,DALLAS
239,2019-07-10,"$547,650",01/01/1927,2012.0,314.0,1.0,2.0,1.0,2800 FARRAGUT ST,75215.0,TX,DALLAS
240,2019-07-16,"$530,500",01/01/1926,2012.0,543.0,1.0,3.0,2.0,1300 WHITLEY DR,75217.0,TX,DALLAS
241,2019-06-29,"$479,790",01/01/1925,2012.0,479.0,2.0,3.0,1.0,3300 SHELLEY BLVD,75211.0,TX,DALLAS
242,2019-06-11,"$471,790",01/01/1922,2012.0,357.0,1.0,2.0,1.0,401 PECAN DR,75203.0,TX,DALLAS
243,2019-07-24,"$380,700",01/01/1910,2012.0,725.0,2.0,3.0,3.0,9900 WOODGROVE DR,75218.0,TX,DALLAS
244,2019-08-07,"$582,850",01/01/1903,2012.0,640.0,2.0,3.0,2.0,8900 ANGLECREST DR,75227.0,TX,DALLAS
245,2019-07-31,"$710,400",01/01/1993,2011.0,1213.0,3.0,3.0,3.0,3901 LOST CREEK DR,75224.0,TX,DALLAS
246,2019-07-11,"$545,740",01/01/1993,2011.0,664.0,2.0,4.0,3.0,701 WINTERS ST,75216.0,TX,DALLAS
247,2019-08-14,"$567,660",01/01/1993,2011.0,783.0,2.0,3.0,3.0,1500 CHENAULT ST,75228.0,TX,DALLAS
248,2019-08-12,"$577,500",01/01/1993,2011.0,762.0,2.0,4.0,3.0,1601 THALE DR,75228.0,TX,DALLAS
249,2019-06-27,$890,01/01/1993,2011.0,680.0,2.0,4.0,3.0,2900 SEYMOUR DR,75229.0,TX,DALLAS
250,2019-08-14,"$562,460",01/01/1992,2011.0,835.0,2.0,4.0,3.0,5100 BOCA RATON DR,75229.0,TX,DALLAS
251,2019-06-21,"$551,150",01/01/1992,2011.0,722.0,1.0,2.0,2.0,900 THOMASSON DR,75208.0,TX,DALLAS
252,2019-07-28,"$563,050",01/01/1992,2011.0,762.0,2.0,4.0,3.0,4601 MIRON DR,75220.0,TX,DALLAS
253,2019-07-18,"$852,260",01/01/1991,2011.0,744.0,2.0,2.0,2.0,9801 TAMALPAIS DR,75217.0,TX,DALLAS
254,2019-07-10,"$259,330",01/01/1991,2011.0,774.0,1.0,4.0,3.0,2501 WELLS ST,75215.0,TX,DALLAS
255,2019-06-27,"$432,290",01/01/1990,2011.0,1049.0,2.0,4.0,3.0,2700 MATEUR ST,75211.0,TX,DALLAS
256,2019-07-20,"$653,980",01/01/1990,2011.0,881.0,2.0,4.0,3.0,1143 CARBONA DR,75217.0,TX,DALLAS
257,2019-07-21,"$862,370",01/01/1990,2011.0,1012.0,2.0,4.0,3.0,220 STONEPORT DR,75217.0,TX,DALLAS
258,2019-07-17,"$1,097,630",01/01/1990,2011.0,963.0,4.0,0.0,0.0,1859 RIVERWAY CIR,75217.0,TX,DALLAS
259,2019-07-28,"$443,950",01/01/1990,2011.0,783.0,2.0,4.0,3.0,3301 PRESCOTT AVE,75219.0,TX,DALLAS
260,2019-07-28,"$377,780",01/01/1990,2011.0,616.0,2.0,4.0,3.0,2500 PROGRAM DR,75220.0,TX,DALLAS
261,2019-07-30,"$249,840",01/01/1990,2011.0,585.0,2.0,4.0,2.0,5400 WINSLOW AVE,75223.0,TX,DALLAS
262,2019-08-06,"$600,610",01/01/1990,2011.0,835.0,2.0,2.0,3.0,9100 PINEHAVEN DR,75227.0,TX,DALLAS
263,2019-07-10,"$611,480",01/01/1990,2011.0,631.0,2.0,4.0,2.0,2800 TUXEDO CT,75215.0,TX,DALLAS
264,2019-07-11,"$715,610",01/01/1989,2011.0,823.0,2.0,3.0,3.0,1201 WHITAKER AVE,75216.0,TX,DALLAS
265,2019-06-28,"$1,610,770",01/01/1989,2011.0,1411.0,2.0,4.0,4.0,3300 GIBSONDELL AVE,75211.0,TX,DALLAS
266,2019-07-15,"$310,970",01/01/1989,2011.0,588.0,1.0,3.0,3.0,3033 DAHLIA DR,75216.0,TX,DALLAS
267,2019-07-29,"$425,380",01/01/1989,2011.0,607.0,2.0,3.0,3.0,3635 ALMAZAN DR,75220.0,TX,DALLAS
268,2019-06-20,"$1,003,060",01/01/1989,2011.0,1250.0,2.0,5.0,4.0,1600 NAVARO ST,75208.0,TX,DALLAS
269,2019-06-24,"$320,510",01/01/1988,2011.0,872.0,2.0,3.0,3.0,200 YARMOUTH ST,75208.0,TX,DALLAS
270,2019-06-17,"$540,480",01/01/1988,2011.0,847.0,1.0,4.0,2.0,4001 NORMANDY AVE,75205.0,TX,DALLAS
271,2019-06-12,"$376,540",01/01/1988,2011.0,604.0,2.0,3.0,3.0,4601 CHRISTOPHER PL,75204.0,TX,DALLAS
272,2019-08-01,"$726,870",01/01/1988,2011.0,1152.0,2.0,3.0,3.0,7400 COLGATE AVE,75225.0,TX,DALLAS
273,2019-08-14,"$413,130",01/01/1988,2011.0,1088.0,2.0,4.0,4.0,2300 LUFIELD DR,75229.0,TX,DALLAS
274,2019-07-24,"$490,670",01/01/1986,2011.0,604.0,2.0,3.0,2.0,426 BONDSTONE DR,75218.0,TX,DALLAS
275,2019-07-09,"$276,810",01/01/1986,2011.0,579.0,1.0,3.0,3.0,2800 OAK LN,75215.0,TX,DALLAS
276,2019-07-28,"$442,860",01/01/1985,2011.0,521.0,1.0,3.0,2.0,4400 FAIRWAY AVE,75219.0,TX,DALLAS
277,2019-07-29,"$195,160",01/01/1985,2011.0,384.0,1.0,3.0,1.0,4101 WILADA DR,75220.0,TX,DALLAS
278,2019-07-15,"$478,390",01/01/1985,2011.0,512.0,1.0,2.0,2.0,701 SLEETH ST,75216.0,TX,DALLAS
279,2019-07-15,"$1,027,590",01/01/1984,2011.0,1210.0,2.0,5.0,4.0,1701 MENTOR AVE,75216.0,TX,DALLAS
280,2019-06-26,"$543,470",01/01/1984,2011.0,460.0,1.0,3.0,2.0,613 DWIGHT AVE,75211.0,TX,DALLAS
281,2019-06-28,"$410,960",01/01/1983,2011.0,570.0,2.0,3.0,2.0,500 ANDREWS AVE,75211.0,TX,DALLAS
282,2019-08-14,"$536,110",01/01/1983,2011.0,512.0,2.0,3.0,3.0,12300 BRITTANY CIR,75230.0,TX,DALLAS
283,2019-07-04,"$657,130",01/01/1982,2011.0,671.0,1.0,4.0,2.0,1401 TERRE COLONY CT,75212.0,TX,DALLAS
284,2019-07-04,"$861,500",01/01/1982,2011.0,978.0,2.0,3.0,2.0,901 WALKWAY ST,75212.0,TX,DALLAS
285,2019-06-27,"$1,050,950",01/01/1982,2011.0,1091.0,2.0,4.0,3.0,1201 WALTER DR,75211.0,TX,DALLAS
286,2019-06-20,"$595,630",01/01/1982,2011.0,735.0,1.0,4.0,3.0,1601 VAUGHAN CT,75208.0,TX,DALLAS
287,2019-07-23,"$688,270",01/01/1981,2011.0,1113.0,2.0,3.0,3.0,8300 PLAINVIEW DR,75217.0,TX,DALLAS
288,2019-07-22,"$4,670,210",01/01/1981,2011.0,2987.0,1.0,5.0,7.0,8300 LAKE ANNA DR,75217.0,TX,DALLAS
289,2019-08-13,"$338,500",01/01/1971,2011.0,917.0,1.0,3.0,2.0,8700 TUDOR PL,75228.0,TX,DALLAS
290,2019-07-28,"$251,500",01/01/1971,2011.0,323.0,1.0,3.0,1.0,2801 ANODE LN,75220.0,TX,DALLAS
291,2019-07-21,"$266,980",01/01/1970,2011.0,323.0,1.0,3.0,1.0,500 PALMETTO DR,75217.0,TX,DALLAS
292,2019-07-29,"$259,700",01/01/1970,2011.0,500.0,1.0,3.0,1.0,10005 TECHNOLOGY BLVD,75220.0,TX,DALLAS
293,2019-07-03,"$168,830",01/01/1970,2011.0,378.0,1.0,3.0,1.0,4001 HOLLY LEAF CT,75212.0,TX,DALLAS
294,2019-06-13,"$298,970",01/01/1969,2011.0,411.0,1.0,3.0,2.0,1700 RIPLEY ST,75204.0,TX,DALLAS
295,2019-07-07,"$201,660",01/01/1969,2011.0,335.0,1.0,3.0,1.0,6700 SANTA MARIA LN,75214.0,TX,DALLAS
296,2019-06-20,"$272,780",01/01/1968,2011.0,332.0,1.0,3.0,1.0,1401 HAINES AVE,75208.0,TX,DALLAS
297,2019-07-31,"$460,300",01/01/1968,2011.0,558.0,1.0,3.0,3.0,2500 JIM LOFTIN RD,75224.0,TX,DALLAS
298,2019-06-07,"$367,060",01/01/1958,2011.0,390.0,1.0,3.0,1.0,2901 BOOKHOUT ST,75201.0,TX,DALLAS
299,2019-06-17,"$339,350",01/01/1956,2011.0,375.0,1.0,3.0,1.0,3501 CORNELL AVE,75205.0,TX,DALLAS
300,2019-08-13,"$481,060",01/01/1956,2011.0,479.0,1.0,3.0,1.0,2100 ARNOLD PL,75228.0,TX,DALLAS
301,2019-06-07,"$752,600",01/01/1955,2011.0,750.0,1.0,3.0,3.0,2100 SAINT PAUL ST,75201.0,TX,DALLAS
302,2019-06-19,"$1,060,950",01/01/1955,2011.0,728.0,1.0,4.0,2.0,1301 CONANT ST,75207.0,TX,DALLAS
303,2019-07-15,"$348,450",01/01/1954,2011.0,524.0,1.0,3.0,2.0,4201 CICERO ST,75216.0,TX,DALLAS
304,2019-07-30,"$626,900",01/01/1954,2011.0,844.0,1.0,5.0,3.0,1401 BRUNNER AVE,75224.0,TX,DALLAS
305,2019-07-31,"$660,110",01/01/1954,2011.0,396.0,1.0,3.0,1.0,4201 BROOK SPRING DR,75224.0,TX,DALLAS
306,2019-08-12,"$283,150",01/01/1954,2011.0,558.0,1.0,4.0,2.0,12101 PRESTONRIDGE RD,75230.0,TX,DALLAS
307,2019-07-16,"$451,000",01/01/1953,2011.0,738.0,1.0,4.0,3.0,8400 TACKETT ST,75217.0,TX,DALLAS
308,2019-07-15,"$486,160",01/01/1953,2011.0,415.0,1.0,4.0,2.0,1201 MONTAGUE AVE,75216.0,TX,DALLAS
309,2019-06-25,"$301,950",01/01/1953,2011.0,363.0,1.0,3.0,1.0,6501 STARLING CIR,75209.0,TX,DALLAS
310,2019-06-07,"$653,440",01/01/1946,2011.0,604.0,2.0,4.0,2.0,2401 MAHON ST,75201.0,TX,DALLAS
311,2019-06-24,"$369,250",01/01/1943,2011.0,287.0,1.0,2.0,1.0,4301 HOPKINS AVE,75209.0,TX,DALLAS
312,2019-06-24,"$560,450",01/01/1943,2011.0,549.0,2.0,4.0,1.0,2300 GLADSTONE DR,75208.0,TX,DALLAS
313,2019-06-25,"$527,170",01/01/1940,2011.0,543.0,2.0,3.0,2.0,5101 ARTEMESIA LN,75209.0,TX,DALLAS
314,2019-07-04,"$741,140",01/01/1935,2011.0,1286.0,2.0,5.0,4.0,6600 HIGHGATE LN,75214.0,TX,DALLAS
315,2019-07-25,"$725,810",01/01/1920,2011.0,762.0,2.0,6.0,2.0,8800 ANTRIM DR,75218.0,TX,DALLAS
316,2019-07-25,"$513,700",01/01/1919,2011.0,463.0,2.0,4.0,1.0,9400 HOBART ST,75218.0,TX,DALLAS
317,2019-07-03,"$451,000",01/01/1918,2011.0,372.0,1.0,3.0,1.0,3800 PEORIA ST,75212.0,TX,DALLAS
318,2019-08-05,"$1,203,300",01/01/1907,2011.0,698.0,2.0,4.0,2.0,4500 LAWNVIEW AVE,75227.0,TX,DALLAS
319,2019-07-30,"$891,930",01/01/1904,2011.0,847.0,2.0,4.0,1.0,9823 PARK LANE CT,75220.0,TX,DALLAS
320,2019-08-06,"$1,062,070",01/01/1993,2010.0,1442.0,2.0,4.0,3.0,3600 DARBY DR,75227.0,TX,DALLAS
321,2019-06-07,"$443,200",01/01/1993,2010.0,600.0,2.0,3.0,3.0,1717 ARTS PLZ,75201.0,TX,DALLAS
322,2019-07-28,"$653,360",01/01/1993,2010.0,805.0,2.0,4.0,3.0,2400 VICTORY PARK LN,75219.0,TX,DALLAS
323,2019-07-24,"$1,242,030",01/01/1993,2010.0,1189.0,2.0,4.0,4.0,10926 COLBERT WAY,75218.0,TX,DALLAS
324,2019-06-18,"$289,700",01/01/1993,2010.0,664.0,2.0,3.0,3.0,5101 VANDERBILT AVE,75206.0,TX,DALLAS
325,2019-07-27,"$546,620",01/01/1993,2010.0,713.0,2.0,4.0,3.0,7901 GLADE HILL CT,75218.0,TX,DALLAS
326,2019-06-09,"$332,520",01/01/1993,2010.0,796.0,2.0,4.0,3.0,2001 CADIZ ST,75201.0,TX,DALLAS
327,2019-07-03,"$356,610",01/01/1993,2010.0,771.0,1.0,3.0,3.0,2000 KRAFT ST,75212.0,TX,DALLAS
328,2019-07-31,"$803,360",01/01/1992,2010.0,963.0,2.0,4.0,3.0,5949 SHERRY LN,75225.0,TX,DALLAS
329,2019-06-12,"$1,810",01/01/1992,2010.0,1137.0,2.0,4.0,4.0,10800 BEAUTY LN,75229.0,TX,DALLAS
330,2019-08-05,"$328,540",01/01/1992,2010.0,777.0,2.0,3.0,2.0,3200 POPLAR SPRINGS LN,75227.0,TX,DALLAS
331,2019-06-26,"$512,890",01/01/1990,2010.0,619.0,2.0,3.0,3.0,3300 BORICH ST,75210.0,TX,DALLAS
332,2019-08-05,"$244,990",01/01/1990,2010.0,351.0,2.0,2.0,2.0,8240 MOBERLY LN,75227.0,TX,DALLAS
333,2019-07-30,"$303,280",01/01/1990,2010.0,643.0,2.0,3.0,3.0,11425 LAMPLIGHTER LN,75229.0,TX,DALLAS
334,2019-07-17,"$296,960",01/01/1990,2010.0,732.0,1.0,4.0,3.0,10300 CRADLEROCK DR,75217.0,TX,DALLAS
335,2019-07-11,"$315,810",01/01/1989,2010.0,1015.0,2.0,3.0,3.0,10600 BRIDGE HOLLOW CT,75229.0,TX,DALLAS
336,2019-07-07,"$350,200",01/01/1989,2010.0,884.0,2.0,3.0,3.0,6100 SAINT MORITZ AVE,75214.0,TX,DALLAS
337,2019-07-15,"$280,050",01/01/1989,2010.0,668.0,2.0,4.0,2.0,11200 SHERMAN AVE,75229.0,TX,DALLAS
338,2019-07-23,"$771,540",01/01/1989,2010.0,951.0,2.0,3.0,2.0,10300 CORY ST,75217.0,TX,DALLAS
339,2019-07-11,"$652,870",01/01/1988,2010.0,908.0,2.0,4.0,3.0,2900 VANDERVORT DR,75216.0,TX,DALLAS
340,2019-07-04,"$352,030",01/01/1988,2010.0,710.0,2.0,3.0,3.0,2001 PROGRESSIVE DR,75212.0,TX,DALLAS
341,2019-07-15,"$392,530",01/01/1988,2010.0,637.0,2.0,4.0,3.0,12501 WELLEART AVE,75216.0,TX,DALLAS
342,2019-07-29,"$1,296,530",01/01/1988,2010.0,1490.0,2.0,0.0,0.0,4900 RADBROOK PL,75220.0,TX,DALLAS
343,2019-08-02,"$235,320",01/01/1986,2010.0,354.0,1.0,3.0,1.0,6901 CHACKBAY LN,75227.0,TX,DALLAS
344,2019-06-27,"$401,460",01/01/1986,2010.0,216.0,2.0,2.0,1.0,3955 MATHER CT,75211.0,TX,DALLAS
345,2019-07-04,"$475,260",01/01/1986,2010.0,530.0,2.0,2.0,2.0,6800 TRAMMEL DR,75214.0,TX,DALLAS
346,2019-07-31,"$495,160",01/01/1985,2010.0,515.0,1.0,3.0,2.0,3522 CONWAY ST,75224.0,TX,DALLAS
347,2019-07-25,"$330,980",01/01/1985,2010.0,585.0,2.0,3.0,3.0,1000 WATERFORD DR,75218.0,TX,DALLAS
348,2019-08-07,"$456,330",01/01/1984,2010.0,539.0,1.0,3.0,2.0,7100 LONDON FOG DR,75227.0,TX,DALLAS
349,2019-07-24,"$210,380",01/01/1984,2010.0,485.0,1.0,3.0,2.0,10100 BARONNE CIR,75218.0,TX,DALLAS
350,2019-06-07,"$278,440",01/01/1983,2010.0,384.0,1.0,3.0,2.0,2817 ROUTH ST,75201.0,TX,DALLAS
351,2019-07-31,"$478,540",01/01/1983,2010.0,488.0,1.0,3.0,2.0,1600 DAY STAR DR,75224.0,TX,DALLAS
352,2019-08-15,"$291,270",01/01/1983,2010.0,573.0,2.0,3.0,2.0,3500 CORAL GABLES DR,75229.0,TX,DALLAS
353,2019-07-22,"$251,510",01/01/1982,2010.0,402.0,2.0,2.0,2.0,200 GLENVIEW ST,75217.0,TX,DALLAS
354,2019-07-22,"$618,010",01/01/1981,2010.0,823.0,2.0,4.0,3.0,200 BUTTERCUP LN,75217.0,TX,DALLAS
355,2019-07-22,"$233,050",01/01/1981,2010.0,472.0,1.0,3.0,2.0,9001 PRAIRIE WOOD PL,75217.0,TX,DALLAS
356,2019-07-09,"$262,290",01/01/1981,2010.0,597.0,1.0,3.0,2.0,3800 WALDRON AVE,75215.0,TX,DALLAS
357,2019-08-07,"$538,150",01/01/1981,2010.0,735.0,1.0,3.0,2.0,2501 OAK BEND LN,75227.0,TX,DALLAS
358,2019-07-08,"$564,830",01/01/1981,2010.0,671.0,2.0,3.0,2.0,5900 WORTH ST,75214.0,TX,DALLAS
359,2019-06-21,"$645,940",01/01/1981,2010.0,991.0,2.0,4.0,3.0,701 VAN BUREN AVE,75208.0,TX,DALLAS
360,2019-08-06,"$663,260",01/01/1981,2010.0,817.0,1.0,3.0,2.0,9001 PRAIRIE BLUFF DR,75227.0,TX,DALLAS
361,2019-07-24,"$381,890",01/01/1966,2010.0,728.0,1.0,4.0,2.0,11200 DALRON DR,75218.0,TX,DALLAS
362,2019-06-10,"$504,310",01/01/1966,2010.0,686.0,1.0,4.0,1.0,111 MORGAN AVE,75203.0,TX,DALLAS
363,2019-07-07,"$406,940",01/01/1965,2010.0,695.0,1.0,3.0,2.0,5300 RIDGELAWN DR,75214.0,TX,DALLAS
364,2019-07-27,"$502,620",01/01/1965,2010.0,686.0,1.0,4.0,3.0,7900 XAVIER CT,75218.0,TX,DALLAS
365,2019-07-14,"$291,790",01/01/1965,2010.0,607.0,1.0,3.0,2.0,3701 COTTON LN,75216.0,TX,DALLAS
366,2019-07-07,"$346,540",01/01/1965,2010.0,680.0,1.0,3.0,2.0,7100 BOB O LINK DR,75214.0,TX,DALLAS
367,2019-08-06,"$452,510",01/01/1965,2010.0,497.0,1.0,3.0,2.0,9501 RUTHERGLEN DR,75227.0,TX,DALLAS
368,2019-07-23,"$265,310",01/01/1964,2010.0,680.0,1.0,4.0,2.0,9400 LIPTON LN,75217.0,TX,DALLAS
369,2019-06-18,"$227,820",01/01/1964,2010.0,552.0,1.0,3.0,1.0,5740 MARQUITA AVE,75206.0,TX,DALLAS
370,2019-08-08,"$397,760",01/01/1963,2010.0,823.0,2.0,4.0,3.0,11601 FEATHERBROOK DR,75228.0,TX,DALLAS
371,2019-07-08,"$297,940",01/01/1963,2010.0,381.0,1.0,2.0,1.0,6100 TREMONT ST,75214.0,TX,DALLAS
372,2019-08-06,"$349,890",01/01/1961,2010.0,418.0,1.0,3.0,2.0,6100 POWER DR,75227.0,TX,DALLAS
373,2019-07-17,"$495,930",01/01/1958,2010.0,561.0,1.0,3.0,2.0,10700 ROCKINGHAM ST,75217.0,TX,DALLAS
374,2019-06-19,"$542,490",01/01/1957,2010.0,646.0,1.0,4.0,2.0,5701 GOLIAD AVE,75206.0,TX,DALLAS
375,2019-06-11,"$381,320",01/01/1957,2010.0,479.0,1.0,4.0,2.0,1201 BOSWELL ST,75203.0,TX,DALLAS
376,2019-06-20,"$301,010",01/01/1956,2010.0,405.0,1.0,3.0,1.0,1101 CROWNVIEW LN,75208.0,TX,DALLAS
377,2019-08-14,"$525,770",01/01/1956,2010.0,573.0,1.0,4.0,2.0,5801 GARDENDALE DR,75228.0,TX,DALLAS
378,2019-08-01,"$719,990",01/01/1955,2010.0,384.0,1.0,3.0,2.0,800 4TH AVE,75226.0,TX,DALLAS
379,2019-06-24,"$285,920",01/01/1955,2010.0,707.0,1.0,4.0,2.0,2001 BRUNDRETTE ST,75208.0,TX,DALLAS
380,2019-08-05,"$266,230",01/01/1955,2010.0,634.0,1.0,2.0,2.0,4800 DERBY LN,75227.0,TX,DALLAS
381,2019-07-26,"$1,103,070",01/01/1954,2010.0,689.0,1.0,3.0,3.0,1501 WHITTIER AVE,75218.0,TX,DALLAS
382,2019-07-16,"$319,200",01/01/1954,2010.0,411.0,1.0,3.0,1.0,8300 WATERWOOD LN,75217.0,TX,DALLAS
383,2019-06-13,"$247,690",01/01/1954,2010.0,454.0,1.0,3.0,2.0,3900 RIESLING RDG,75204.0,TX,DALLAS
384,2019-08-06,"$371,320",01/01/1954,2010.0,323.0,1.0,2.0,1.0,3800 O B CROWE DR,75227.0,TX,DALLAS
385,2019-07-07,"$316,650",01/01/1953,2010.0,335.0,1.0,3.0,1.0,5401 LEDGESTONE DR,75214.0,TX,DALLAS
386,2019-06-28,"$326,450",01/01/1953,2010.0,643.0,1.0,3.0,1.0,4800 HEYWORTH AVE,75211.0,TX,DALLAS
387,2019-06-11,"$219,230",01/01/1952,2010.0,326.0,1.0,2.0,1.0,501 PONTIAC AVE,75203.0,TX,DALLAS
388,2019-06-12,"$251,040",01/01/1951,2010.0,369.0,1.0,3.0,1.0,1904 HIGH HILL BLVD,75203.0,TX,DALLAS
389,2019-08-08,"$313,360",01/01/1950,2010.0,585.0,1.0,3.0,2.0,7601 PIEDMONT DR,75227.0,TX,DALLAS
390,2019-06-28,"$945,750",01/01/1950,2010.0,924.0,1.0,4.0,2.0,3300 ARNOLDELL ST,75211.0,TX,DALLAS
391,2019-07-24,"$704,110",01/01/1943,2010.0,433.0,2.0,3.0,2.0,2 RAINWATER RD,75218.0,TX,DALLAS
392,2019-07-02,"$1,657,120",01/01/1939,2010.0,1006.0,2.0,4.0,4.0,5901 RADAR WAY,75211.0,TX,DALLAS
393,2019-08-07,"$691,890",01/01/1925,2010.0,591.0,2.0,3.0,2.0,2700 GROVERIDGE DR,75227.0,TX,DALLAS
394,2019-08-01,"$260,760",01/01/1925,2010.0,259.0,1.0,2.0,1.0,1 CRANSBROOK CT,75225.0,TX,DALLAS
395,2019-06-28,"$499,360",01/01/1925,2010.0,408.0,1.0,2.0,2.0,900 ZEB ST,75211.0,TX,DALLAS
396,2019-08-07,"$551,420",01/01/1922,2010.0,573.0,2.0,4.0,2.0,2 GLENNCREEK XING,75230.0,TX,DALLAS
397,2019-06-27,"$180,300",01/01/1921,2010.0,472.0,1.0,2.0,1.0,201 LILLIAN ST,75211.0,TX,DALLAS
